"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","DLasso_best","DLasso_hybrid","OLS_prct_diff","SP_prct_diff","DL_prct_diff","OLS_abs_diff","SP_abs_diff","DL_abs_diff","n"
"30",5.12929769611781,3.44409559887948,4.8032666472786,4.80326664698955,5.23595581929713,4.50386476992592,0.328544412330327,6.01786524055451e-11,0.139819943986749,1.68520209723833,2.89054113977727e-10,0.732091049371217,2000
"31",4.83077613921029,4.08066428009884,4.85606474385131,4.85606487452045,5.38184763263903,5.10390969199786,0.155277710557309,-2.6908443166587e-08,0.0516435914973828,0.750111859111451,-1.3066914217319e-07,0.277937940641166,2000
"32",5.39335038709756,4.86684738888053,5.28150198945297,5.28150198978009,5.71836408068243,5.42332933544322,0.0976207663934786,-6.19365265762736e-11,0.0515942568672559,0.526502998217028,-3.27117888332396e-10,0.295034745239219,2000
"33",5.71874484802634,3.23852302432736,5.33693567010973,5.3369359264826,5.58440733844049,3.79374244853116,0.433700381746347,-4.80374655476821e-08,0.320654418882236,2.48022182369898,-2.56372863383092e-07,1.79066488990933,2000
"34",5.70990114353647,5.05945217962408,5.13800629419028,5.13800612073848,5.57792284579115,5.24723876618007,0.113915976399817,3.3758580596927e-08,0.0592844484861598,0.65044896391239,1.73451799589941e-07,0.330684079611079,2000
"35",4.76294736576245,1.84995424674102,5.02750218456549,4.99468017352294,5.45464260085228,4.57610051543879,0.611594648297172,0.00652849264657016,0.161063180432064,2.91299311902143,0.0328220110425512,0.878542085413493,2000
"36",5.03993889225506,3.9082236463004,5.14359931926393,5.14359932019085,5.55363763042835,5.05773828281692,0.224549398345639,-1.80208413730343e-10,0.08929270878143,1.13171524595466,-9.26919874189025e-10,0.49589934761143,2000
"37",6.34109198969196,6.19457128346747,5.48264289204624,5.48264310317235,6.35932330559311,6.30582068534132,0.0231065416591769,-3.85080919451528e-08,0.00841325683264762,0.14652070622449,-2.11126116589355e-07,0.0535026202517965,2000
"38",6.45196189293598,4.2198806191009,5.09956995808266,5.0995699681199,5.56628459250824,4.06429749982979,0.345953883620872,-1.96825179184784e-09,0.269836561123735,2.23208127383507,-1.00372377076496e-08,1.50198709267845,2000
"39",5.16501982650269,4.6689875982532,4.80621662314271,4.80621661247599,5.55521761827477,5.42605681452878,0.0960368488237449,2.2193598892916e-09,0.0232503589636337,0.496032228249484,1.06667243926495e-08,0.12916080374599,2000
"40",4.7284919133238,4.33178278552425,5.12782644864916,5.127826250443,5.65773555281984,5.43658382123434,0.0838976009838817,3.86530547321411e-08,0.0390883825376543,0.396709127799552,1.98206156376557e-07,0.221151731585509,2000
"41",5.59423296188594,5.21875275176846,5.2732161555418,5.27321596539672,5.81247885069485,5.52438781992213,0.0671191587257206,3.60586541215911e-08,0.0495642286488985,0.37548021011748,1.90145077461068e-07,0.288091030772726,3000
