"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","OLS_prct_diff","SP_prct_diff","OLS_abs_diff","SP_abs_diff","True_best","n","comb","sim","true_best"
"131",6.2878659587587,5.25308123156478,6.34963534033322,6.34963533961668,0.164568509249551,1.12847660440474e-10,1.03478472719392,7.16541492806755e-10,6,2000,2,11,6
"132",6.33098550796563,4.29867298138938,5.95637834260447,5.95637827813869,0.321010453114954,1.0822981593193e-08,2.03231252657625,6.44657731641018e-08,6,2000,2,12,6
"133",6.19827302612566,5.97515563913645,6.14119146973204,6.14119156061799,0.035996701992438,-1.47994006429752e-08,0.223117386989212,-9.08859529857864e-08,6,2000,2,13,6
"134",5.84202843809141,2.80636212299769,5.89765699405766,5.89711158392517,0.519625391636311,9.24791206136372e-05,3.03566631509371,0.00054541013249132,6,2000,2,14,6
"135",5.85189849118272,3.49959764972239,5.4695591752641,5.38605410864217,0.401972256525746,0.0152672389028327,2.35230084146032,0.0835050666219379,6,2000,2,15,6
"136",6.70445286873168,6.15968219872683,6.13560588687226,6.13560585611003,0.0812550525256963,5.01372284974399e-09,0.544770670004848,3.07622274320352e-08,6,2000,2,16,6
"137",6.12865975264071,3.49908591272872,5.94634447531405,5.8774993364205,0.4290618089508,0.0115777246305462,2.62957383991199,0.0688451388935558,6,2000,2,17,6
"138",5.95835536390177,5.71198058523021,6.4772551426369,6.47725525295178,0.0413494603165513,-1.7031115002226e-08,0.246374778671567,-1.10314877233009e-07,6,2000,2,18,6
"139",6.52023529879895,5.96535358601887,5.86929819794348,5.75346749302356,0.0851014859666624,0.0197350178868925,0.554881712780076,0.115830704919921,6,2000,2,19,6
"140",6.36975045478315,3.66387471957422,5.87535570414833,5.87535609938915,0.424800901450864,-6.72709600307507e-08,2.70587573520893,-3.95240818740206e-07,6,2000,2,20,6
"141",8.27717900953084,6.0293225577479,8.10600881646908,8.10600881652538,0.271572772462045,-6.94588516450143e-12,2.24785645178294,-5.63034063816303e-11,8,2000,3,1,6
"142",8.94359186798911,7.84158165621738,8.0928148082673,8.09281478557942,0.123217855648807,2.80346077828712e-09,1.10201021177173,2.26878889009186e-08,8,2000,3,2,6
"143",8.90973895554935,7.0106160371691,8.06615130430531,8.06615154615957,0.213151353575561,-2.99838479137126e-08,1.89912291838025,-2.41854253957285e-07,8,2000,3,3,6
"144",8.8813992649881,6.73789184388805,8.21505258248326,8.21505253597312,0.241347940470382,5.66157541568574e-09,2.14350742110004,4.65101397395529e-08,8,2000,3,4,6
"145",7.88714354893588,5.8228040044007,8.01384135602958,8.01384130318195,0.26173474994172,6.59454410488803e-09,2.06433954453518,5.28476302719127e-08,8,2000,3,5,6
"146",8.34478490198668,5.74465910243001,7.92582822232075,7.92582822059059,0.311586916870397,2.18292787194117e-10,2.60012579955667,1.73015113347219e-09,8,2000,3,6,6
"147",7.83433838199062,7.33754350433586,7.81519273100889,7.8151927310208,0.0634124865983305,-1.52367426917984e-12,0.496794877654767,-1.19078080729196e-11,8,2000,3,7,6
"148",8.61016360967915,6.70119049936477,8.04732573158634,8.04732573083682,0.221711595371823,9.313807805256e-11,1.90897311031438,7.49512452102863e-10,8,2000,3,8,6
"149",8.42657931310144,7.89058618895556,7.92691385996255,7.92691385996304,0.0636074383483856,-6.20734441179097e-14,0.535993124145882,-4.92050844513869e-13,8,2000,3,9,6
"150",8.87622563202674,6.35744591409619,8.27986475674513,8.27986422733318,0.283766977356053,6.39396859794989e-08,2.51877971793055,5.29411952499004e-07,8,2000,3,10,6
"151",8.47600063720803,6.49295351650343,7.91036462214746,7.91036525850714,0.233960237331673,-8.0446314650579e-08,1.9830471207046,-6.36359681394083e-07,8,2000,3,11,6
"152",7.28758363816784,4.95839696723562,7.63364004592198,7.63363997119857,0.319610283267746,9.78869977110877e-09,2.32918667093221,7.47234105702432e-08,8,2000,3,12,6
"153",8.7855036535432,8.4102257892891,8.40258761532391,8.40258702120208,0.0427155777350062,7.07070072860275e-08,0.375277864254105,5.94121823738192e-07,8,2000,3,13,6
"154",8.78558522786062,8.57007119312964,7.91162540533233,7.91162540482899,0.0245304130733993,6.3620250762759e-11,0.215514034730976,5.03339592228258e-10,8,2000,3,14,6
"155",8.15174596500123,7.53719061683449,7.90693136276282,7.90693136446591,0.0753894136060261,-2.15391483035915e-10,0.614555348166732,-1.70308567248867e-09,8,2000,3,15,6
"156",8.14646822449281,7.74021563060551,8.19544435038414,8.19544435044028,0.0498685544081395,-6.85057842695896e-12,0.4062525938873,-5.61435342660843e-11,8,2000,3,16,6
"157",8.049732223925,7.30914978441597,7.79975010370107,7.79974974872479,0.0920008788997859,4.55112371675746e-08,0.740582439509028,3.54976276817354e-07,8,2000,3,17,6
"158",9.76242842792296,7.4315570136223,8.22884502132877,8.22884502133472,0.238759385690736,-7.23162897899604e-13,2.33087141430067,-5.95079541199084e-12,8,2000,3,18,6
"159",8.56293249017814,5.78209792253204,8.46610842317852,8.46610849666946,0.324752597411666,-8.68060520982414e-09,2.7808345676461,-7.34909448851795e-08,8,2000,3,19,6
